$GPRMC,123499.000,A,4559.9610,N,12269.9500,W,050.97,354.87,091208,,,S*6F
$GPRMC,123499.200,A,4559.9620,N,12269.9500,W,049.88,358.73,091208,,,S*6F
$GPRMC,123499.400,A,4559.9670,N,12269.9500,W,049.07,004.46,091208,,,S*67
$GPRMC,123499.600,A,4559.9690,N,12269.9500,W,047.75,010.82,091208,,,S*6D
$GPRMC,123499.800,A,4559.9740,N,12269.9500,W,046.93,016.69,091208,,,S*65
$GPRMC,123500.000,A,4559.9810,N,12269.9500,W,046.77,022.41,091208,,,S*61
$GPRMC,123500.200,A,4559.9820,N,12269.9500,W,047.69,028.45,091208,,,S*60
$GPRMC,123500.400,A,4559.9820,N,12269.9500,W,048.64,033.66,091208,,,S*6F
$GPRMC,123500.600,A,4559.9870,N,12269.9500,W,049.02,039.67,091208,,,S*62
$GPRMC,123500.800,A,4559.9880,N,12269.9500,W,048.78,045.03,091208,,,S*66
$GPRMC,123501.000,A,4559.9940,N,12269.9500,W,049.40,052.50,091208,,,S*68
$GPRMC,123501.200,A,4559.9950,N,12269.9400,W,049.88,058.20,091208,,,S*63
$GPRMC,123501.400,A,4559.9950,N,12269.9300,W,050.75,064.77,091208,,,S*65
$GPRMC,123501.600,A,4559.9950,N,12269.9300,W,051.12,071.70,091208,,,S*64
$GPRMC,123501.800,A,4559.9950,N,12269.9300,W,051.31,077.90,091208,,,S*63
$GPRMC,123502.000,A,4559.9950,N,12269.9100,W,051.67,084.12,091208,,,S*6F
$GPRMC,123502.200,A,4559.9950,N,12269.9000,W,052.12,090.13,091208,,,S*69
$GPRMC,123502.400,A,4559.9950,N,12269.9000,W,053.47,095.00,091208,,,S*69
$GPRMC,123502.600,A,4559.9950,N,12269.9000,W,054.69,098.79,091208,,,S*63
$GPRMC,123502.800,A,4559.9950,N,12269.9000,W,055.56,102.46,091208,,,S*6E
$GPRMC,123503.000,A,4559.9950,N,12269.8900,W,056.34,105.70,091208,,,S*6A
$GPRMC,123503.200,A,4559.9900,N,12269.8700,W,056.78,109.86,091208,,,S*6E
$GPRMC,123503.400,A,4559.9880,N,12269.8700,W,057.48,112.47,091208,,,S*64
